KEY,NUCLIDE,METHOD,< VALUE_Bq/kg,VALUE_Bq/kg,BASIS,ERROR%,NUMBER,DATE_OF_ENTRY
"BBFFG1995003","CS137","BFFG01",,19.1,"W",7,4,
"BBFFG1995003","CS134","BFFG01",,0.511,"W",4.8,3,
"BBFFG1995002","PU239240","BFFG03","<",2.4e-05,"W",0,6,
"BBFFG1995002","PU238","BFFG03","<",2e-05,"W",0,5,
"BBFFG1995002","CO60","BFFG01","<",0.0171,"W",0,2,
"BBFFG1995002","K40","BFFG01",,131,"W",7,1,
"BBFFG1995002","CS137","BFFG01",,18.5,"W",7,4,
"BBFFG1995002","CS134","BFFG01",,0.487,"W",4.9,3,
"BBFFG1995001","SR90","BFFG02",,0.00187,"W",25,5,
"BBFFG1995001","CO60","BFFG01","<",0.0182,"W",0,2,
"BBFFG1995001","K40","BFFG01",,126,"W",7,1,
"BBFFG1995001","CS137","BFFG01",,21.9,"W",7,4,
"BBFFG1995001","CS134","BFFG01",,0.5679999999999999,"W",4.8,3,
"BBFFG1994027","PU239240","BFFG03","<",2.1e-05,"W",0,6,
"BBFFG1994027","PU238","BFFG03","<",1.8e-05,"W",0,5,
"BBFFG1994027","AG108M","BFFG01","<",0.0159,"W",0,2,
"BBFFG1994027","K40","BFFG01",,134,"W",7,1,
"BBFFG1994027","CS137","BFFG01",,9.17,"W",7,4,
"BBFFG1994027","CS134","BFFG01",,0.331,"W",4.9,3,
"BBFFG1994026","PU239240","BFFG03",,0.000308,"W",7.2,7,
"BBFFG1994026","PU238","BFFG03",,1.4e-05,"W",43,6,
"BBFFG1994026","SR90","BFFG02",,0.0192,"W",5.8,5,
"BBFFG1994026","AG108M","BFFG01","<",0.0103,"W",0,2,
"BBFFG1994026","K40","BFFG01",,95.7,"W",7,1,
"BBFFG1994026","CS137","BFFG01",,4.91,"W",7,4,
"BBFFG1994026","CS134","BFFG01",,0.176,"W",5.1,3,
"BBFFG1994025","PU239240","BFFG03","<",8.000000000000001e-05,"W",0,6,
"BBFFG1994025","PU238","BFFG03","<",6.8e-05,"W",0,5,
"BBFFG1994025","AG108M","BFFG01","<",0.0248,"W",0,2,
"BBFFG1994025","K40","BFFG01",,111,"W",7,1,
"BBFFG1994025","CS137","BFFG01",,6.78,"W",7,4,
"BBFFG1994025","CS134","BFFG01",,0.25,"W",5.7,3,
"BBFFG1994024","PU239240","BFFG03","<",0.000418,"W",0,7,
"BBFFG1994024","PU238","BFFG03","<",0.000357,"W",0,6,
"BBFFG1994024","AM241","BFFG04","<",8.3e-05,"W",0,8,
