KEY,NUCLIDE,METHOD,< VALUE_Bq/kg,VALUE_Bq/kg,ERROR%_kg,< VALUE_Bq/m²,VALUE_Bq/m²,ERROR%_m²,DATE_OF_ENTRY
"SCLOR2005021","Cs137","CLOR01",,5.98,5.57,,35.8,,
"SCLOR2005021","RA226","CLOR03",,31.64,10.5,,189.7,,
"SCLOR2005022","K40","CLOR01",,888,1.19,,5912,,
"SCLOR2005022","Cs137","CLOR01",,1.62,11.1,,10.8,,
"SCLOR2005022","RA226","CLOR03",,31.89,9.630000000000001,,212,,
"SCLOR2005023","K40","CLOR01",,868,1.8,,5944,,
"SCLOR2005023","RA226","CLOR03",,32.78,10.5,,224.4,,
"SCLOR2005024","K40","CLOR01",,872,1.67,,5850,,
"SCLOR2005024","RA226","CLOR03",,32.89,9.91,,220.8,,
"SCLOR2005025","K40","CLOR01",,1086,2.6,,1061,,
"SCLOR2005025","Cs137","CLOR01",,291,1.47,,284.2,,
"SCLOR2005025","RA226","CLOR03",,41.03,9.380000000000001,,40.1,,
"SCLOR2005025","Pu238","CLOR08",,0.039,31.6,,0.039,,
"SCLOR2005025","PU239240","CLOR08",,2.198,4.41,,2.15,,
"SCLOR2005026","K40","CLOR01",,1132,1.96,,1875,,
"SCLOR2005026","Cs137","CLOR01",,226,1.24,,373.9,,
"SCLOR2005026","RA226","CLOR03",,43.7,8.56,,72.40000000000001,,
"SCLOR2005026","PU238","CLOR08",,0.051,32,,0.08400000000000001,,
"SCLOR2005026","PU239240","CLOR08",,2.819,4.44,,4.67,,
"SCLOR2005027","K40","CLOR01",,1119,1.96,,2346,,
"SCLOR2005027","Cs137","CLOR01",,159,1.5,,332.4,,
"SCLOR2005027","RA226","CLOR03",,44.2,8.220000000000001,,92.59999999999999,,
"SCLOR2005027","PU238","CLOR08",,0.055,32,,0.115,,
"SCLOR2005027","PU239240","CLOR08",,3.056,4.4,,6.4,,
"SCLOR2005028","K40","CLOR01",,1127,2.12,,2260,,
"SCLOR2005028","Cs137","CLOR01",,101,2.16,,201.9,,
"SCLOR2005028","RA226","CLOR03",,40.48,8.869999999999999,,81.2,,
"SCLOR2005028","PU238","CLOR08",,0.089,30.5,,0.179,,
"SCLOR2005028","PU239240","CLOR08",,2.758,5.87,,5.53,,
"SCLOR2005029","K40","CLOR01",,1134,1.76,,2856,,
"SCLOR2005029","Cs137","CLOR01",,61.3,3.28,,154.4,,
"SCLOR2005029","RA226","CLOR03",,44.29,7.77,,111.6,,
"SCLOR2005029","Pu238","CLOR08",,0.024,50,,0.059,,
"SCLOR2005029","PU239240","CLOR08",,2.312,6.01,,5.82,,
"SCLOR2005030","K40","CLOR01",,1083,1.79,,5715,,
"SCLOR2005030","Cs137","CLOR01",,52.4,2.4,,276.7,,
"SCLOR2005030","RA226","CLOR03",,41.48,8.390000000000001,,219,,
"SCLOR2005030","Pu238","CLOR08",,0.053,19.7,,0.278,,
"SCLOR2005030","PU239240","CLOR08",,2.702,3.37,,14.27,,
"SCLOR2005031","K40","CLOR01",,1143,1.58,,5624,,
"SCLOR2005031","Cs137","CLOR01",,33.1,2.94,,162.8,,
"SCLOR2005031","Ra226","CLOR03",,44.99,7.74,,221.4,,
"SCLOR2005031","Pu238","CLOR08",,0.055,29.2,,0.27,,
"SCLOR2005031","PU239240","CLOR08",,2.747,4.9,,13.52,,
"SCLOR2005032","K40","CLOR01",,1104,0.97,,6008,,
"SCLOR2005032","Cs137","CLOR01",,17.2,2.78,,93.8,,
"SCLOR2005032","RA226","CLOR03",,47.29,7.82,,257.3,,
"SCLOR2005032","Pu238","CLOR08",,0.045,31.9,,0.245,,
"SCLOR2005032","PU239240","CLOR08",,1.617,5.65,,8.789999999999999,,
"SCLOR2005033","K40","CLOR01",,1149,0.95,,6594,,
"SCLOR2005033","Cs137","CLOR01",,6.66,5.34,,38.2,,
"SCLOR2005033","RA226","CLOR03",,48.06,7.62,,275.8,,
"SCLOR2005033","PU239240","CLOR08",,0.511,6.06,,2.99,,
"SCLOR2005034","K40","CLOR01",,882,1.8,,4955,,
"SCLOR2005034","Cs137","CLOR01",,1.85,15.7,,10.4,,
"SCLOR2005034","RA226","CLOR03",,46.4,8.130000000000001,,260.6,,
"SCLOR2005034","PU239240","CLOR08",,0.136,11.3,,0.76,,
"SCLOR2005035","K40","CLOR01",,1200,1.44,,7301,,
"SCLOR2005035","RA226","CLOR03",,49.99,7.4,,304.1,,
"SCLOR2005035","PU239240","CLOR08",,0.039,24.9,,0.02,,
"SCLOR2005036","K40","CLOR01",,929,0.9399999999999999,,5002,,
"SCLOR2005036","RA226","CLOR03",,48.66,7.23,,262.1,,
"SCLOR2005037","K40","CLOR01",,1034,2.22,,1610,,
"SCLOR2005037","Cs137","CLOR01",,152.5,1.69,,238,,
"SCLOR2005037","RA226","CLOR03",,46.95,8.82,,73.2,,
"SCLOR2005038","K40","CLOR01",,1000,1.93,,2314,,
"SCLOR2005038","Cs137","CLOR01",,147.1,1.41,,340,,
"SCLOR2005038","RA226","CLOR03",,45.18,9.58,,104.5,,
"SCLOR2005039","K40","CLOR01",,952,2.01,,2387,,
"SCLOR2005039","Cs137","CLOR01",,136.9,1.49,,343,,
"SCLOR2005039","RA226","CLOR03",,45.62,7.87,,114.4,,
"SCLOR2005040","K40","CLOR01",,960,1.78,,2745,,
"SCLOR2005040","Cs137","CLOR01",,152.1,1.21,,435,,
"SCLOR2005040","RA226","CLOR03",,44.84,8.5,,128.2,,
"SCLOR2005041","K40","CLOR01",,998,1.24,,2644,,
"SCLOR2005041","Cs137","CLOR01",,158.5,0.85,,420,,
"SCLOR2005041","RA226","CLOR03",,44.51,8.31,,117.9,,
"SCLOR2005042","K40","CLOR01",,928,1.79,,5768,,
"SCLOR2005042","Cs137","CLOR01",,129.6,1.31,,805,,
"SCLOR2005042","RA226","CLOR03",,46.36,8.460000000000001,,288.1,,
"SCLOR2005043","K40","CLOR01",,981,1.77,,5575,,
"SCLOR2005043","Cs137","CLOR01",,85.2,1.69,,484,,
"SCLOR2005043","RA226","CLOR03",,45.4,8.720000000000001,,258.1,,
"SCLOR2005044","K40","CLOR01",,958,1.79,,6284,,
"SCLOR2005044","Cs137","CLOR01",,40.9,2.64,,269,,
"SCLOR2005044","RA226","CLOR03",,44.99,8.800000000000001,,295.1,,
"SCLOR2005045","K40","CLOR01",,861,1.73,,5920,,
"SCLOR2005045","Cs137","CLOR01",,18.3,3.88,,126,,
"SCLOR2005045","RA226","CLOR03",,46.4,8.06,,319.2,,
"SCLOR2005046","K40","CLOR01",,938,1.17,,6533,,
"SCLOR2005046","Cs137","CLOR01",,9.710000000000001,4.14,,67.7,,
"SCLOR2005046","RA226","CLOR03",,46.51,8.19,,324,,
"SCLOR2005047","K40","CLOR01",,868,1.08,,6968,,
"SCLOR2005047","Cs137","CLOR01",,4.74,6,,38,,
"SCLOR2005047","RA226","CLOR03",,45.03,7.88,,361.4,,
"SCLOR2005048","K40","CLOR01",,936,1.8,,6797,,
"SCLOR2005048","Cs137","CLOR01",,2.53,12.9,,18.4,,
"SCLOR2005048","RA226","CLOR03",,45.84,8.640000000000001,,332.9,,
"SCLOR2005049","K40","CLOR01",,951,2.58,,926,,
"SCLOR2005049","Cs137","CLOR01",,73.97,3.22,,72,,
"SCLOR2005049","RA226","CLOR03",,47.47,7.79,,46.2,,
"SCLOR2005050","K40","CLOR01",,1029,2.24,,1474,,
"SCLOR2005050","Cs137","CLOR01",,69.8,2.71,,100,,
"SCLOR2005050","RA226","CLOR03",,44.1,9.98,,63.1,,
"SCLOR2005051","K40","CLOR01",,979,2.26,,1690,,
"SCLOR2005051","Cs137","CLOR01",,66.8,2.81,,115,,
"SCLOR2005051","RA226","CLOR03",,49.73,7.3,,85.90000000000001,,
"SCLOR2005052","K40","CLOR01",,964,2.26,,1821,,
"SCLOR2005052","Cs137","CLOR01",,60.9,2.89,,115,,
"SCLOR2005052","RA226","CLOR03",,46.55,7.15,,88,,
"SCLOR2005053","K40","CLOR01",,900,2.19,,1705,,
"SCLOR2005053","Cs137","CLOR01",,64.5,2.54,,122,,
"SCLOR2005053","RA226","CLOR03",,47.43,7.17,,89.90000000000001,,
"SCLOR2005054","K40","CLOR01",,1025,1.72,,4074,,
"SCLOR2005054","Cs137","CLOR01",,49.3,2.38,,196,,
"SCLOR2005054","RA226","CLOR03",,50.8,7.15,,201.9,,
"SCLOR2005055","K40","CLOR01",,1020,1.13,,4336,,
"SCLOR2005055","Cs137","CLOR01",,38.8,1.79,,165,,
"SCLOR2005055","RA226","CLOR03",,49.43,7.4,,210.1,,
"SCLOR2005056","K40","CLOR01",,1071,1.26,,4781,,
"SCLOR2005056","Cs137","CLOR01",,28.5,2.52,,127,,
"SCLOR2005056","RA226","CLOR03",,50.93,6.97,,227.3,,
"SCLOR2005057","K40","CLOR01",,1019,1.03,,4768,,
"SCLOR2005057","Cs137","CLOR01",,25.5,2.04,,119,,
"SCLOR2005057","RA226","CLOR03",,50.51,7.76,,236.3,,
"SCLOR2005058","K40","CLOR01",,1013,1.22,,4676,,
"SCLOR2005058","Cs137","CLOR01",,17.9,3.18,,82.8,,
"SCLOR2005058","RA226","CLOR03",,49.43,7.18,,228.3,,
"SCLOR2005059","K40","CLOR01",,1021,1.37,,5016,,
"SCLOR2005059","Cs137","CLOR01",,6.74,6.66,,33.1,,
"SCLOR2005059","RA226","CLOR03",,52.87,6.79,,259.8,,
"SCLOR2005060","K40","CLOR01",,952,1.07,,4681,,
"SCLOR2005060","Cs137","CLOR01",,5.24,5.75,,25.8,,
"SCLOR2005060","RA226","CLOR03",,54.43,6.87,,267.7,,
"SCLOR2005061","K40","CLOR01",,826,1.67,,969,,
"SCLOR2005061","Cs137","CLOR01",,79.83,1.76,,93.68000000000001,,
"SCLOR2005061","Ra226","CLOR03",,33.86,9.390000000000001,,39.7,,
"SCLOR2005062","K40","CLOR01",,869,2.17,,1501,,
"SCLOR2005062","Cs137","CLOR01",,77.76000000000001,2.29,,134.2,,
"SCLOR2005062","RA226","CLOR03",,36.22,10,,62.5,,
"SCLOR2005063","K40","CLOR01",,912,2.02,,1766,,
"SCLOR2005063","Cs137","CLOR01",,91.73999999999999,1.98,,177.5,,
"SCLOR2005063","RA226","CLOR03",,39.07,8.800000000000001,,75.59999999999999,,
"SCLOR2005064","K40","CLOR01",,920,2.21,,2149,,
"SCLOR2005064","Cs137","CLOR01",,83.20999999999999,2.15,,194.4,,
"SCLOR2005064","RA226","CLOR03",,35.67,9.140000000000001,,83.3,,
"SCLOR2005065","K40","CLOR01",,739,1.51,,1916,,
"SCLOR2005065","Cs137","CLOR01",,63.83,1.52,,165.5,,
"SCLOR2005065","RA226","CLOR03",,36.82,11.05,,95.5,,
"SCLOR2005066","K40","CLOR01",,892,1.82,,4277,,
"SCLOR2005066","Cs137","CLOR01",,81.75,1.72,,391.9,,
"SCLOR2005066","RA226","CLOR03",,35.48,11.16,,170.1,,
"SCLOR2005067","K40","CLOR01",,892,1.81,,4101,,
"SCLOR2005067","Cs137","CLOR01",,64.79000000000001,1.96,,297.9,,
"SCLOR2005067","RA226","CLOR03",,35.67,9.76,,164,,
"SCLOR2005068","K40","CLOR01",,929,1.78,,4583,,
"SCLOR2005068","Cs137","CLOR01",,53.4,2.22,,263.5,,
"SCLOR2005068","RA226","CLOR03",,36.74,11.38,,181.3,,
"SCLOR2005069","K40","CLOR01",,842,1.88,,4035,,
"SCLOR2005069","Cs137","CLOR01",,37.76,2.75,,181,,
"SCLOR2005069","RA226","CLOR03",,37.37,9.1,,179.1,,
"SCLOR2005070","K40","CLOR01",,913,1.9,,5002,,
"SCLOR2005070","Cs137","CLOR01",,25.36,3.21,,139,,
"SCLOR2005070","RA226","CLOR03",,34.85,9.119999999999999,,191,,
"SCLOR2005071","K40","CLOR01",,906,1.81,,4676,,
"SCLOR2005071","Cs137","CLOR01",,17.31,4.37,,89.34,,
"SCLOR2005071","RA226","CLOR03",,36.19,8.699999999999999,,186.8,,
"SCLOR2005072","K40","CLOR01",,934,1.81,,5216,,
"SCLOR2005072","Cs137","CLOR01",,8.73,6.67,,48.77,,
"SCLOR2005072","RA226","CLOR03",,39.92,8.52,,222.9,,
"SCLOR2005073","SR90","CLOR04",,2.75,12.7,,188.7,,
"SCLOR2005074","SR90","CLOR04",,3.52,12,,166.7,,
"SCLOR2005075","SR90","CLOR04",,3.369,13.4,,174.6,,
"SCLOR2005076","SR90","CLOR04",,2.857,13.1,,150.6,,
"SCLOR2005077","SR90","CLOR04",,3.999,13.8,,151.8,,
"SCLOR2005078","SR90","CLOR04",,2.985,13,,190.1,,
"SRISO2006001","CS137","RISO01",,77.61,10,,657.8,,
"SRISO2006001","RA226","RISO01",,22.21,10,,188.3,,
"SRISO2006001","TH232","RISO01",,26.92,10,,228.2,,
"SRISO2006002","CS137","RISO01",,54.92,10,,599.9,,
"SRISO2006002","RA226","RISO01",,20.81,10,,227.4,,
"SRISO2006002","TH232","RISO01",,32.29,10,,352.7,,
"SRISO2006003","CS137","RISO01",,29.71,10,,351.4,,
"SRISO2006003","RA226","RISO01",,21.79,10,,257.8,,
"SRISO2006003","TH232","RISO01",,33.05,10,,390.8,,
"SRISO2006004","CS137","RISO01",,5.39,10,,100.8,,
"SRISO2006004","RA226","RISO01",,20.35,10,,380.5,,
"SRISO2006004","TH232","RISO01",,28.53,10,,533.4,,
"SRISO2006005","CS137","RISO01",,1.99,10,,46.9,,
"SRISO2006005","RA226","RISO01",,19.05,10,,449,,
"SRISO2006005","TH232","RISO01",,26.17,10,,616.7,,
"SRISO2006006","CS137","RISO01",,0.9399999999999999,25,,22.3,,
"SRISO2006006","RA226","RISO01",,18.05,10,,427.1,,
"SRISO2006006","TH232","RISO01",,24.37,10,,576.7,,
"SRISO2006007","CS137","RISO01","<",0.29,,"<",9,,
"SRISO2006007","RA226","RISO01",,17.1,10,,524.3,,
"SRISO2006007","TH232","RISO01",,20.87,10,,640.2,,
"SRISO2006008","CS137","RISO01",,4.93,10,,131.5,,
"SRISO2006008","RA226","RISO01",,16.52,10,,440.5,,
"SRISO2006008","TH232","RISO01",,18.42,10,,491.1,,
"SRISO2006009","CS137","RISO01",,4.43,10,,137.1,,
"SRISO2006009","RA226","RISO01",,14.56,10,,450.5,,
"SRISO2006009","TH232","RISO01",,16.86,10,,521.6,,
"SRISO2006010","CS137","RISO01",,2.41,10,,104.1,,
"SRISO2006010","RA226","RISO01",,15.02,10,,647.1,,
"SRISO2006010","TH232","RISO01",,18.93,10,,816,,
"SRISO2006011","CS137","RISO01",,1.27,10,,53.3,,
"SRISO2006011","RA226","RISO01",,12.99,10,,543.7,,
"SRISO2006011","TH232","RISO01",,17.33,10,,725.3,,
"SRISO2006012","CS137","RISO01",,0.71,10,,32.2,,
"SRISO2006012","RA226","RISO01",,11.95,10,,541.8,,
"SRISO2006012","TH232","RISO01",,15.81,10,,716.9,,
"SRISO2006013","CS137","RISO01",,0.84,10,,12.5,,
"SRISO2006013","RA226","RISO01",,13.36,10,,262.2,,
"SRISO2006013","TH232","RISO01",,16.71,10,,327.9,,
"SRISO2006014","CS137","RISO01",,10.58,10,,116.4,,
"SRISO2006014","RA226","RISO01",,20.64,10,,227,,
"SRISO2006014","TH232","RISO01",,27.13,10,,298.4,,
"SRISO2006015","CS137","RISO01",,15.1,10,,178.5,,
"SRISO2006015","RA226","RISO01",,21.26,10,,251.3,,
"SRISO2006015","TH232","RISO01",,31.55,10,,373,,
"SRISO2006016","CS137","RISO01",,13.75,10,,111.9,,
"SRISO2006016","RA226","RISO01",,21.34,10,,173.6,,
"SRISO2006016","TH232","RISO01",,34.64,10,,281.9,,
"SRISO2006017","CS137","RISO01",,20.23,10,,265.1,,
"SRISO2006017","RA226","RISO01",,19.72,10,,258.4,,
"SRISO2006017","TH232","RISO01",,33.07,10,,433.3,,
"SRISO2006018","CS137","RISO01",,30.64,10,,422.2,,
"SRISO2006018","RA226","RISO01",,21.85,10,,301.1,,
"SRISO2006018","TH232","RISO01",,37.91,10,,522.4,,
"SKRIL2005026","SR90","KRIL03",,3.46,20,,,,
"SKRIL2005027","SR90","KRIL03",,1.05,20,,,,
"SKRIL2005056","SR90","KRIL03",,1.77,20,,,,
"SKRIL2005057","SR90","KRIL03",,0.53,21,,,,
"SKRIL2005058","SR90","KRIL03",,0.61,20,,,,
"SKRIL2005104","SR90","KRIL03",,3.25,20,,,,
"SKRIL2005105","SR90","KRIL03",,1.48,20,,,,
"SKRIL2005106","SR90","KRIL03",,0.92,20,,,,
"SLEPA2006001","SR90","LEPA06",,7.24,12,,16.5,,"07/25/07 00:00:00"
"SLEPA2006001","CS137","LEPA03",,41.3,8.4,,94,,"07/25/07 00:00:00"
"SLEPA2006001","K40","LEPA03",,690,8.6,,1570,,"07/25/07 00:00:00"
"SLEPA2006001","TH232","LEPA03",,46.1,17.1,,105,,"07/25/07 00:00:00"
"SLEPA2006001","RA226","LEPA03",,24.75,29,,56.4,,"07/25/07 00:00:00"
"SLEPA2006002","SR90","LEPA06",,6.88,12,,10,,"07/25/07 00:00:00"
"SLEPA2006002","CS137","LEPA03",,48.4,12.2,,70.59999999999999,,"07/25/07 00:00:00"
"SLEPA2006002","K40","LEPA03",,755,7.9,,1100,,"07/25/07 00:00:00"
"SLEPA2006002","TH232","LEPA03",,44.35,11.8,,64.7,,"07/25/07 00:00:00"
"SLEPA2006002","RA226","LEPA03",,27.46,14.9,,40,,"07/25/07 00:00:00"
"SLEPA2006003","CS137","LEPA03",,40.9,7.1,,239,,"07/25/07 00:00:00"
"SLEPA2006003","SR90","LEPA06",,6.8,12,,39.7,,"07/25/07 00:00:00"
"SLEPA2006003","K40","LEPA03",,551,7.8,,3220,,"07/25/07 00:00:00"
"SLEPA2006003","TH232","LEPA03",,19.35,29.6,,113,,"07/25/07 00:00:00"
"SLEPA2006003","RA226","LEPA03",,20,17.2,,117,,"07/25/07 00:00:00"
"SLEPA2006004","SR90","LEPA06",,13.05,12,,60.6,,"07/25/07 00:00:00"
"SLEPA2006004","CS137","LEPA03",,58.3,1.9,,271,,"07/25/07 00:00:00"
"SLEPA2006004","K40","LEPA03",,551,4.1,,2560,,"07/25/07 00:00:00"
"SLEPA2006004","TH232","LEPA03",,21.2,12.3,,98.40000000000001,,"07/25/07 00:00:00"
"SLEPA2006004","RA226","LEPA03",,17.06,15.6,,79.2,,"07/25/07 00:00:00"
"SLEPA2006005","SR90","LEPA06",,7.58,12,,33.3,,"07/25/07 00:00:00"
"SLEPA2006005","CS137","LEPA03",,83.3,6.2,,366,,"07/25/07 00:00:00"
"SLEPA2006005","K40","LEPA03",,497,8,,2180,,"07/25/07 00:00:00"
"SLEPA2006005","TH232","LEPA03",,21.4,26.3,,93.90000000000001,,"07/25/07 00:00:00"
"SLEPA2006005","RA226","LEPA03",,24.1,16.2,,106,,"07/25/07 00:00:00"
"SLEPA2006006","SR90","LEPA06",,8.01,12,,7.75,,"07/25/07 00:00:00"
"SLEPA2006006","CS137","LEPA03",,71,5.5,,68.7,,"07/25/07 00:00:00"
"SLEPA2006006","K40","LEPA03",,509,6.7,,493,,"07/25/07 00:00:00"
"SLEPA2006006","TH232","LEPA03",,29.5,27.1,,28.6,,"07/25/07 00:00:00"
"SLEPA2006006","RA226","LEPA03",,21.81,16.1,,21.1,,"07/25/07 00:00:00"
"SLEPA2006007","SR90","LEPA06",,6.95,15,,8.449999999999999,,"07/25/07 00:00:00"
"SLEPA2006007","CS137","LEPA03",,54.15,5.5,,65.8,,"07/25/07 00:00:00"
"SLEPA2006007","K40","LEPA03",,451,6.7,,548,,"07/25/07 00:00:00"
"SLEPA2006007","TH232","LEPA03",,22.6,19.5,,27.5,,"07/25/07 00:00:00"
"SLEPA2006007","RA226","LEPA03",,21.3,16.1,,25.9,,"07/25/07 00:00:00"
"SLEPA2006008","SR90","LEPA06",,7.94,12,,8.48,,"07/25/07 00:00:00"
"SLEPA2006008","CS137","LEPA03",,61.4,5.5,,65.59999999999999,,"07/25/07 00:00:00"
"SLEPA2006008","K40","LEPA03",,426,6.6,,455,,"07/25/07 00:00:00"
"SLEPA2006008","TH232","LEPA03",,26.9,19.6,,28.7,,"07/25/07 00:00:00"
"SLEPA2006008","RA226","LEPA03",,22.41,14.2,,23.9,,"07/25/07 00:00:00"
"SLEPA2006009","SR90","LEPA06",,7.1,12,,13.1,,"07/25/07 00:00:00"
"SLEPA2006009","CS137","LEPA03",,149,5.4,,276,,"07/25/07 00:00:00"
"SLEPA2006009","K40","LEPA03",,755,6.8,,1400,,"07/25/07 00:00:00"
"SLEPA2006010","SR90","LEPA06",,6.43,12,,38.9,,"07/25/07 00:00:00"
"SLEPA2006010","CS137","LEPA03",,24.1,7,,146,,"07/25/07 00:00:00"
"SLEPA2006010","K40","LEPA03",,403,7.4,,2440,,"07/25/07 00:00:00"
"SLEPA2006010","TH232","LEPA03",,42.2,19.9,,255,,"07/25/07 00:00:00"
"SLEPA2006010","RA226","LEPA03",,33.91,16,,205,,"07/25/07 00:00:00"
"SLVEA2005001","CS137","LVEA01",,399,3.3,,777.848,,"08/28/07 00:00:00"
"SLVEA2005002","CS137","LVEA01",,396,3.4,,1143.25,,"08/28/07 00:00:00"
"SLVEA2005003","CS137","LVEA01",,398,3.2,,1309.58,,"08/28/07 00:00:00"
"SLVEA2005004","CS137","LVEA01",,333,3.9,,1326.74,,"08/28/07 00:00:00"
"SLVEA2005005","CS137","LVEA01",,241,3.6,,1138.82,,"08/28/07 00:00:00"
"SLVEA2005006","CS137","LVEA01",,175,3.7,,911.237,,"08/28/07 00:00:00"
"SLVEA2005007","CS137","LVEA01",,91.8,4.7,,542.2809999999999,,"08/28/07 00:00:00"
"SLVEA2005008","CS137","LVEA01",,48.5,4.8,,310.872,,"08/28/07 00:00:00"
"SLVEA2005009","CS137","LVEA01",,4.2,4.7,,26.014,,"08/28/07 00:00:00"
"SLVEA2005010","CS137","LVEA01",,1.91,8.9,,13.129,,"08/28/07 00:00:00"
"SLVEA2005011","CS137","LVEA01",,5.1,23.8,,32.622,,"08/28/07 00:00:00"
"SLVEA2005012","CS137","LVEA01",,3.8,29,,26.751,,"08/28/07 00:00:00"
"SLVEA2005013","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005014","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005015","CS137","LVEA01",,412,3.7,,1492.98,,"08/28/07 00:00:00"
"SLVEA2005016","CS137","LVEA01",,354,3.3,,1369.74,,"08/28/07 00:00:00"
"SLVEA2005017","CS137","LVEA01",,167.4,3.8,,714.409,,"08/28/07 00:00:00"
"SLVEA2005018","CS137","LVEA01",,111.4,4.8,,567.268,,"08/28/07 00:00:00"
"SLVEA2005019","CS137","LVEA01",,73.40000000000001,5.2,,435.303,,"08/28/07 00:00:00"
"SLVEA2005020","CS137","LVEA01",,20.2,11.9,,123.687,,"08/28/07 00:00:00"
"SLVEA2005021","CS137","LVEA01",,5.2,21.6,,30.514,,"08/28/07 00:00:00"
"SLVEA2005022","CS137","LVEA01",,2.4,40.14,,14.426,,"08/28/07 00:00:00"
"SLVEA2005023","CS137","LVEA01",,2.85,39.75,,17.348,,"08/28/07 00:00:00"
"SLVEA2005024","CS137","LVEA01",,2.6,39.93,,12.677,,"08/28/07 00:00:00"
"SLVEA2005025","CS137","LVEA01",,2.1,49.5,,12.432,,"08/28/07 00:00:00"
"SLVEA2005026","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005027","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005028","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005029","CS137","LVEA01",,542,4.25,,1359.11,,"08/28/07 00:00:00"
"SLVEA2005030","CS137","LVEA01",,308,4.3,,1401.75,,"08/28/07 00:00:00"
"SLVEA2005031","CS137","LVEA01",,291,4.43,,1309.5,,"08/28/07 00:00:00"
"SLVEA2005032","CS137","LVEA01",,214,4.63,,921.659,,"08/28/07 00:00:00"
"SLVEA2005033","CS137","LVEA01",,136.3,4.13,,592.957,,"08/28/07 00:00:00"
"SLVEA2005034","CS137","LVEA01",,123.1,4.06,,546.723,,"08/28/07 00:00:00"
"SLVEA2005035","CS137","LVEA01",,112.7,3.43,,506.723,,"08/28/07 00:00:00"
"SLVEA2005036","CS137","LVEA01",,109.8,3.92,,502,,"08/28/07 00:00:00"
"SLVEA2005037","CS137","LVEA01",,106.7,3.58,,508.038,,"08/28/07 00:00:00"
"SLVEA2005038","CS137","LVEA01",,121.7,3.93,,535.895,,"08/28/07 00:00:00"
"SLVEA2005039","CS137","LVEA01",,111.5,3.37,,539.55,,"08/28/07 00:00:00"
"SLVEA2005040","CS137","LVEA01",,100.8,3.93,,517.364,,"08/28/07 00:00:00"
"SLVEA2005041","CS137","LVEA01",,87,3.4,,481.795,,"08/28/07 00:00:00"
"SLVEA2005042","CS137","LVEA01",,13.8,9.48,,89.857,,"08/28/07 00:00:00"
"SLVEA2005043","CS137","LVEA01",,3.07,36.33,,16.85,,"08/28/07 00:00:00"
"SLVEA2005044","CS137","LVEA01",,3.1,29.24,,17.913,,"08/28/07 00:00:00"
"SLVEA2005045","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005046","CS137","LVEA01",,393.5,4.12,,1488.29,,"08/28/07 00:00:00"
"SLVEA2005047","CS137","LVEA01",,140.3,4.98,,590.429,,"08/28/07 00:00:00"
"SLVEA2005048","CS137","LVEA01",,108.7,5.29,,544.1180000000001,,"08/28/07 00:00:00"
"SLVEA2005049","CS137","LVEA01",,69.3,5.71,,431.681,,"08/28/07 00:00:00"
"SLVEA2005050","CS137","LVEA01",,7.2,14.5,,48.273,,"08/28/07 00:00:00"
"SLVEA2005051","CS137","LVEA01",,3.34,42.43,,21.008,,"08/28/07 00:00:00"
"SLVEA2005052","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005053","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005054","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005055","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005056","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005057","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005058","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005059","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005060","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005061","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005062","CS137","LVEA01","<",2,,"<",12,,"08/28/07 00:00:00"
"SLVEA2005063","CS137","LVEA01",,550.8,4.44,,991.023,,"08/28/07 00:00:00"
"SLVEA2005064","CS137","LVEA01",,409,3.65,,1410.59,,"08/28/07 00:00:00"
"SLVEA2005065","CS137","LVEA01",,253.3,4.13,,1169.59,,"08/28/07 00:00:00"
"SLVEA2005066","CS137","LVEA01",,166,4.1,,720.591,,"08/28/07 00:00:00"
"SLVEA2005067","CS137","LVEA01",,109.3,5.15,,544.223,,"08/28/07 00:00:00"
"SLVEA2005068","CS137","LVEA01",,109,4.7,,523.53,,"08/28/07 00:00:00"
"SLVEA2005069","CS137","LVEA01",,96.40000000000001,7.6,,511.03,,"08/28/07 00:00:00"
"SLVEA2005070","CS137","LVEA01",,59,7.55,,309.191,,"08/28/07 00:00:00"
"SLVEA2005071","CS137","LVEA01",,4.8,22.9,,30.718,,"08/28/07 00:00:00"
