KEY,COUNTRY,LABORATORY,SEQUENCE,DATE,YEAR,MONTH,DAY,STATION,LATITUDE ddmmmm,LATITUDE dddddd,LONGITUDE ddmmmm,LONGITUDE dddddd,SDEPTH,RUBIN,BIOTATYPE,TISSUE,NO,LENGTH,WEIGHT,DW%,LOI%,MORS_SUBBASIN,HELCOM_SUBBASIN,DATE_OF_ENTRY
"BNCRS1987016",77,"NCRS",1987016,"11/19/87 00:00:00",1987,11,19,"SWF111",60.302,60.5033,18.22,18.3667,2,"MYTI EDU","B",41,"64",0,,42,0,1,8,
"BNCRS1987017",77,"NCRS",1987017,"11/19/87 00:00:00",1987,11,19,"SWF111",60.302,60.5033,18.22,18.3667,2,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1988018",77,"NCRS",1988018,"06/16/88 00:00:00",1988,6,16,"SW2",60.27,60.45,18.2,18.3333,0,"CLUP HAR","F",5,"9",23,92,22,0,1,8,
"BNCRS1988019",77,"NCRS",1988019,"09/01/88 00:00:00",1988,9,1,"SWF111",60.302,60.5033,18.22,18.3667,2,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1988020",77,"NCRS",1988020,"08/25/88 00:00:00",1988,8,25,"SWF22",60.267,60.445,18.135,18.225,2,"GADU MOR","F",5,"2",40,612,23,0,1,8,
"BNCRS1988021",77,"NCRS",1988021,"09/01/88 00:00:00",1988,9,1,"SWF111",60.302,60.5033,18.22,18.3667,2,"MYTI EDU","B",41,"161",2,,54,0,1,8,
"BNCRS1988022",77,"NCRS",1988022,"11/24/88 00:00:00",1988,11,24,"SW3",58.34,58.5667,18,18,2,"CLUP HAR","F",5,"16",22,79,27,0,3,10,
"BNCRS1988023",77,"NCRS",1988023,"09/19/88 00:00:00",1988,9,19,"OKG",57.2697,57.4495,16.4403,16.7338,2,"MACO BAL","B",41,"106",0,,33,0,10,10,
"BNCRS1988024",77,"NCRS",1988024,"09/15/88 00:00:00",1988,9,15,"SW4",55.55,55.9167,15.5,15.8333,2,"CLUP HAR","F",5,"15",21,31,28,0,6,6,
"BNCRS1988025",77,"NCRS",1988025,"10/24/88 00:00:00",1988,10,24,"SW6",57.12,57.2,11.49,11.8167,2,"MYTI EDU","B",43,"33",5,,16,0,12,12,
"BNCRS1988026",77,"NCRS",1988026,"09/29/88 00:00:00",1988,9,29,"SW6",57.12,57.2,11.49,11.8167,2,"GADU MOR","F",5,"15",26,269,20,0,12,12,
"BNCRS1988027",77,"NCRS",1988027,"08/17/88 00:00:00",1988,8,17,"SW6",57.17,57.2833,11.49,11.8167,2,"CLUP HAR","F",5,"15",23,89,34,0,12,12,
"BNCRS1988028",77,"NCRS",1988028,"10/14/88 00:00:00",1988,10,14,"SWR25",57.2011,57.3352,12.0445,12.0742,2,"FUCU VES","P",51,,0,,,0,12,12,
"BNCRS1989001",77,"NCRS",1989001,"10/09/89 00:00:00",1989,10,9,"SWF22",60.267,60.445,18.135,18.225,0,"CLUP HAR","F",5,"10",23,91,23,0,1,8,
"BNCRS1989002",77,"NCRS",1989002,"10/16/89 00:00:00",1989,10,16,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",41,"430",0,,42,0,1,8,
"BNCRS1989003",77,"NCRS",1989003,"10/09/89 00:00:00",1989,10,9,"SWF22",60.267,60.445,18.135,18.225,0,"GADU MOR","F",5,"4",41,928,19,0,1,8,
"BNCRS1989004",77,"NCRS",1989004,"10/28/89 00:00:00",1989,10,28,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",41,"84",3,,10,0,1,8,
"BNCRS1989005",77,"NCRS",1989005,"10/28/89 00:00:00",1989,10,28,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,27,0,1,8,
"BNCRS1989006",77,"NCRS",1989006,"10/19/89 00:00:00",1989,10,19,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",20,62,24,0,6,6,
"BNCRS1989007",77,"NCRS",1989007,"10/03/89 00:00:00",1989,10,3,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",18,38,26,0,12,12,
"BNCRS1989008",77,"NCRS",1989008,"09/15/89 00:00:00",1989,9,15,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"9",21,62,25,0,3,10,
"BNCRS1989009",77,"NCRS",1989009,"08/15/89 00:00:00",1989,8,15,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"15",14,,27,0,7,7,
"BNCRS1989010",77,"NCRS",1989010,"09/13/89 00:00:00",1989,9,13,"RINGHA",57.181,57.3017,11.5408,11.9013,0,"MYTI EDU","B",43,"25",6,22,9,0,12,12,
"BNCRS1989011",77,"NCRS",1989011,"08/23/89 00:00:00",1989,8,23,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"4",39,604,19,0,9,9,
"BNCRS1989012",77,"NCRS",1989012,"09/04/89 00:00:00",1989,9,4,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"3",49,1327,20,0,12,12,
"BNCRS1989013",77,"NCRS",1989013,"11/03/89 00:00:00",1989,11,3,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,27,0,12,12,
"BNCRS1989014",77,"NCRS",1989014,"10/08/89 00:00:00",1989,10,8,"SWB16",55.5335,55.8892,12.426,12.71,0,"FUCU VES","P",51,,0,,,0,13,13,
"BNCRS1989029",77,"NCRS",1989029,"01/31/89 00:00:00",1989,1,31,"SW7",58.32,58.5333,10.58,10.9667,2,"MYTI EDU","B",43,"10",9,76,15,0,15,18,
"BNCRS1990001",77,"NCRS",1990001,"08/09/90 00:00:00",1990,8,9,"SW7",58.33,58.55,10.58,10.9667,0,"CLUP HAR","F",5,"15",20,63,28,0,15,18,
"BNCRS1990002",77,"NCRS",1990002,"08/30/90 00:00:00",1990,8,30,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"6",33,,19,0,9,9,
"BNCRS1990003",77,"NCRS",1990003,"11/15/90 00:00:00",1990,11,15,"FJALLB",58.32,58.5333,10.399,10.665,0,"MYTI EDU","B",43,"20",6,21,13,0,15,18,
"BNCRS1990004",77,"NCRS",1990004,"10/01/90 00:00:00",1990,10,1,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"20",16,26,23,0,7,7,
"BNCRS1990005",77,"NCRS",1990005,"10/28/90 00:00:00",1990,10,28,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"15",21,57,23,0,3,10,
"BNCRS1990006",77,"NCRS",1990006,"10/19/90 00:00:00",1990,10,19,"SW2",60.32,60.5333,18.1,18.1667,0,"CLUP HAR","F",5,"14",18,41,20,0,1,8,
"BNCRS1990007",77,"NCRS",1990007,"10/22/90 00:00:00",1990,10,22,"SW6",57.12,57.2,11.49,11.8167,0,"MYTI EDU","B",43,"30",6,22,9,0,12,12,
"BNCRS1990008",77,"NCRS",1990008,"09/27/90 00:00:00",1990,9,27,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"8",28,210,19,0,12,12,
"BNCRS1990009",77,"NCRS",1990009,"10/15/90 00:00:00",1990,10,15,"SWS15",57.1514,57.2523,16.482,16.8033,0,"FUCU VES","P",51,,0,,,0,10,10,
"BNCRS1990010",77,"NCRS",1990010,"10/10/90 00:00:00",1990,10,10,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,,0,12,12,
"BNCRS1990011",77,"NCRS",1990011,"10/15/90 00:00:00",1990,10,15,"SWS15",57.1514,57.2523,16.482,16.8033,0,"MYTI EDU","B",41,,0,,48,0,10,10,
"BNCRS1990012",77,"NCRS",1990012,"09/14/90 00:00:00",1990,9,14,"SWS20",57.2697,57.4495,16.4403,16.7338,0,"MACO BAL","B",41,,0,,46,0,10,10,
"BNCRS1990013",77,"NCRS",1990013,"10/26/90 00:00:00",1990,10,26,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",41,"214",0,,39,0,1,8,
"BNCRS1990014",77,"NCRS",1990014,"10/14/90 00:00:00",1990,10,14,"SWF22",60.267,60.445,18.135,18.225,0,"GADU MOR","F",5,"1",60,1480,19,0,1,8,
"BNCRS1990015",77,"NCRS",1990015,"09/13/90 00:00:00",1990,9,13,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",43,"95",2,,12,0,1,8,
"BNCRS1990016",77,"NCRS",1990016,"09/13/90 00:00:00",1990,9,13,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1990017",77,"NCRS",1990017,"08/14/90 00:00:00",1990,8,14,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",20,55,22,0,12,12,
"BNCRS1990018",77,"NCRS",1990018,"10/16/90 00:00:00",1990,10,16,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",18,38,22,0,6,6,
"BNCRS1991001",77,"NCRS",1991001,"10/09/91 00:00:00",1991,10,9,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,,0,12,12,
"BNCRS1991002",77,"NCRS",1991002,"08/29/91 00:00:00",1991,8,29,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"9",42,734,19,0,12,12,
"BNCRS1991003",77,"NCRS",1991003,"11/25/91 00:00:00",1991,11,25,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",17,33,25,0,12,12,
"BNCRS1991004",77,"NCRS",1991004,"10/08/91 00:00:00",1991,10,8,"RINGHA",57.18,57.3,11.54,11.9,0,"MYTI EDU","B",43,"30",6,,7,0,12,12,
"BNCRS1991005",77,"NCRS",1991005,"06/11/91 00:00:00",1991,6,11,"SWF110",60.276,60.46,18.2,18.3333,0,"MACO BAL","B",41,"645",80,,36,0,1,8,
"BNCRS1991006",77,"NCRS",1991006,"10/12/91 00:00:00",1991,10,12,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",43,"94",230,,,0,1,8,
"BNCRS1991007",77,"NCRS",1991007,"06/03/91 00:00:00",1991,6,3,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",43,"92",250,,,0,1,8,
"BNCRS1991008",77,"NCRS",1991008,"10/12/91 00:00:00",1991,10,12,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1991009",77,"NCRS",1991009,"06/03/91 00:00:00",1991,6,3,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1991010",77,"NCRS",1991010,"10/07/91 00:00:00",1991,10,7,"SWS15",57.1514,57.2523,16.482,16.8033,0,"MYTI EDU","B",43,,0,,,0,10,10,
"BNCRS1991011",77,"NCRS",1991011,"09/18/91 00:00:00",1991,9,18,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",18,41,23,0,6,6,
"BNCRS1991012",77,"NCRS",1991012,"09/23/91 00:00:00",1991,9,23,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"15",19,44,22,0,3,10,
"BNCRS1991013",77,"NCRS",1991013,"08/29/91 00:00:00",1991,8,29,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"4",42,783,19,0,9,9,
"BNCRS1991014",77,"NCRS",1991014,"09/19/91 00:00:00",1991,9,19,"SWS20",57.2697,57.4495,16.4403,16.7338,0,"MACO BAL","B",41,,0,,39,0,10,10,
"BNCRS1991015",77,"NCRS",1991015,"10/07/91 00:00:00",1991,10,7,"SWS15",57.1514,57.2523,16.482,16.8033,0,"FUCU VES","P",51,,0,,29,0,10,10,
"BNCRS1991016",77,"NCRS",1991016,"10/07/91 00:00:00",1991,10,7,"SWB16",55.5335,55.8892,12.426,12.71,0,"FUCU VES","P",51,,0,,21,0,13,13,
"BNCRS1991017",77,"NCRS",1991017,"08/17/91 00:00:00",1991,8,17,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",1,"15",17,26,25,0,7,7,
"BNCRS1992001",77,"NCRS",1992001,"10/30/92 00:00:00",1992,10,30,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",19,56,24,0,6,6,
"BNCRS1992002",77,"NCRS",1992002,"09/13/92 00:00:00",1992,9,13,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"15",19,48,25,0,3,10,
"BNCRS1992003",77,"NCRS",1992003,"12/11/92 00:00:00",1992,12,11,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"6",43,877,20,0,12,12,
"BNCRS1992004",77,"NCRS",1992004,"09/03/92 00:00:00",1992,9,3,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"6",38,717,21,0,9,9,
"BNCRS1992005",77,"NCRS",1992005,"09/17/92 00:00:00",1992,9,17,"SW2",60.32,60.5333,18.1,18.1667,0,"CLUP HAR","F",5,"15",21,68,20,0,1,8,
"BNCRS1992006",77,"NCRS",1992006,"10/27/92 00:00:00",1992,10,27,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",22,89,28,0,12,12,
"BNCRS1992007",77,"NCRS",1992007,"10/26/92 00:00:00",1992,10,26,"FJALLB",58.32,58.5333,10.399,10.665,0,"MYTI EDU","B",43,"30",7,,12,0,15,18,
"BNCRS1992008",77,"NCRS",1992008,"10/01/92 00:00:00",1992,10,1,"SW6",57.12,57.2,11.49,11.8167,0,"MYTI EDU","B",43,"30",6,,9,0,12,12,
"BNCRS1992009",77,"NCRS",1992009,"10/07/92 00:00:00",1992,10,7,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"14",13,17,24,0,7,7,
"BNCRS1992010",77,"NCRS",1992010,"10/03/92 00:00:00",1992,10,3,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,28,0,12,12,
"BNCRS1992011",77,"NCRS",1992011,"10/01/92 00:00:00",1992,10,1,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,26,0,1,8,
"BNCRS1992012",77,"NCRS",1992012,"10/01/92 00:00:00",1992,10,1,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",41,"162",3,,41,0,1,8,
"BNCRS1992013",77,"NCRS",1992013,"10/05/92 00:00:00",1992,10,5,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",41,"204",0,,47,0,1,8,
"BNCRS1992014",77,"NCRS",1992014,"09/22/92 00:00:00",1992,9,22,"SWS20",57.2697,57.4495,16.4403,16.7338,0,"MACO BAL","B",41,,0,,39,0,10,10,
"BNCRS1992015",77,"NCRS",1992015,"10/19/92 00:00:00",1992,10,19,"SWS15",57.1514,57.2523,16.482,16.8033,0,"MYTI EDU","B",41,,0,,47,0,10,10,
"BNCRS1992016",77,"NCRS",1992016,"10/19/92 00:00:00",1992,10,19,"SWS15",57.1514,57.2523,16.482,16.8033,0,"FUCU VES","P",51,,0,,17,0,10,10,
"BNCRS1993001",77,"NCRS",1993001,"09/16/93 00:00:00",1993,9,16,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",19,50,24,0,6,6,
"BNCRS1993002",77,"NCRS",1993002,"09/24/93 00:00:00",1993,9,24,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"15",19,48,21,0,3,10,
"BNCRS1993003",77,"NCRS",1993003,"09/23/93 00:00:00",1993,9,23,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",19,47,24,0,12,12,
"BNCRS1993004",77,"NCRS",1993004,"11/03/93 00:00:00",1993,11,3,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"3",42,878,21,0,12,12,
"BNCRS1993005",77,"NCRS",1993005,"11/03/93 00:00:00",1993,11,3,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"10",29,250,20,0,12,12,
"BNCRS1993006",77,"NCRS",1993006,"09/28/93 00:00:00",1993,9,28,"SW2",60.32,60.5333,18.1,18.1667,0,"CLUP HAR","F",5,"15",20,61,23,0,1,8,
"BNCRS1993007",77,"NCRS",1993007,"10/03/93 00:00:00",1993,10,3,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"15",16,29,24,0,7,7,
"BNCRS1993008",77,"NCRS",1993008,"08/08/93 00:00:00",1993,8,8,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"10",36,507,20,0,9,9,
"BNCRS1993009",77,"NCRS",1993009,"09/09/93 00:00:00",1993,9,9,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",43,"99",2,,46,0,1,8,
"BNCRS1993010",77,"NCRS",1993010,"09/09/93 00:00:00",1993,9,9,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,26,0,1,8,
"BNCRS1993011",77,"NCRS",1993011,"09/24/93 00:00:00",1993,9,24,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",43,"186",0,,41,0,1,8,
"BNCRS1993012",77,"NCRS",1993012,"10/28/93 00:00:00",1993,10,28,"SWS15",57.1514,57.2523,16.482,16.8033,0,"MYTI EDU","B",43,,0,,54,0,10,10,
"BNCRS1993013",77,"NCRS",1993013,"10/28/93 00:00:00",1993,10,28,"SWS15",57.1514,57.2523,16.482,16.8033,0,"FUCU VES","P",51,,0,,25,0,10,10,
"BNCRS1993014",77,"NCRS",1993014,"10/18/93 00:00:00",1993,10,18,"SWS20",57.2697,57.4495,16.4403,16.7338,0,"MACO BAL","B",43,,0,,34,0,10,10,
"BNCRS1993015",77,"NCRS",1993015,"09/30/93 00:00:00",1993,9,30,"SW6A",57.181,57.3017,11.5408,11.9013,0,"MYTI EDU","B",43,"25",7,,11,0,12,12,
"BNCRS1993016",77,"NCRS",1993016,"10/18/93 00:00:00",1993,10,18,"SWB16",55.5335,55.8892,12.426,12.71,0,"FUCU VES","P",51,,0,,,0,13,13,
"BNCRS1993017",77,"NCRS",1993017,"11/09/93 00:00:00",1993,11,9,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,22,0,12,12,
"BNCRS1994001",77,"NCRS",1994001,"11/29/94 00:00:00",1994,11,29,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",18,39,23,0,6,6,
"BNCRS1994002",77,"NCRS",1994002,"11/11/94 00:00:00",1994,11,11,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"15",20,61,25,0,3,10,
"BNCRS1994003",77,"NCRS",1994003,"10/31/94 00:00:00",1994,10,31,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",20,58,29,0,12,12,
"BNCRS1994005",77,"NCRS",1994005,"12/05/94 00:00:00",1994,12,5,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"10",32,320,20,0,12,12,
"BNCRS1994006",77,"NCRS",1994006,"09/25/94 00:00:00",1994,9,25,"SW2",60.32,60.5333,18.1,18.1667,0,"CLUP HAR","F",5,"15",20,63,24,0,1,8,
"BNCRS1994007",77,"NCRS",1994007,"10/03/94 00:00:00",1994,10,3,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"15",16,29,22,0,7,7,
"BNCRS1994008",77,"NCRS",1994008,"09/19/94 00:00:00",1994,9,19,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"10",39,658,19,0,9,9,
"BNCRS1994009",77,"NCRS",1994009,"09/24/94 00:00:00",1994,9,24,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",41,"91",2,,,0,1,8,
"BNCRS1994010",77,"NCRS",1994010,"09/24/94 00:00:00",1994,9,24,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1994011",77,"NCRS",1994011,"10/10/94 00:00:00",1994,10,10,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",41,"252",0,,,0,1,8,
"BNCRS1994012",77,"NCRS",1994012,"10/25/94 00:00:00",1994,10,25,"SWS15",57.1514,57.2523,16.482,16.8033,0,"MYTI EDU","B",41,,0,,29,0,10,10,
"BNCRS1994013",77,"NCRS",1994013,"09/27/94 00:00:00",1994,9,27,"SWS15",57.1514,57.2523,16.482,16.8033,0,"FUCU VES","P",51,,0,,23,0,10,10,
"BNCRS1994014",77,"NCRS",1994014,"09/20/94 00:00:00",1994,9,20,"SWS20",57.2697,57.4495,16.4403,16.7338,0,"MACO BAL","B",41,,0,,34,0,10,10,
"BNCRS1994015",77,"NCRS",1994015,"09/23/94 00:00:00",1994,9,23,"SW6A",57.181,57.3017,11.5408,11.9013,0,"MYTI EDU","B",43,"34",6,,,0,12,12,
"BNCRS1994016",77,"NCRS",1994016,"10/16/94 00:00:00",1994,10,16,"SWB16",55.5335,55.8892,12.426,12.71,0,"FUCU VES","P",51,,0,,,0,13,13,
"BNCRS1994017",77,"NCRS",1994017,"09/29/94 00:00:00",1994,9,29,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,25,0,12,12,
"BNCRS1994018",77,"NCRS",1994018,"10/20/94 00:00:00",1994,10,20,"SW7",58.358,58.5967,11.145,11.2417,0,"MYTI EDU","B",43,"25",6,,,0,15,18,
"BNCRS1995001",77,"NCRS",1995001,"11/20/95 00:00:00",1995,11,20,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"15",19,46,21,0,6,6,
"BNCRS1995002",77,"NCRS",1995002,"10/26/95 00:00:00",1995,10,26,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"20",18,43,21,0,3,10,
"BNCRS1995003",77,"NCRS",1995003,"09/26/95 00:00:00",1995,9,26,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",19,48,26,0,12,12,
"BNCRS1995005",77,"NCRS",1995005,"09/20/95 00:00:00",1995,9,20,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"10",28,235,19,0,12,12,
"BNCRS1995006",77,"NCRS",1995006,"10/22/95 00:00:00",1995,10,22,"SW2",60.32,60.5333,18.1,18.1667,0,"CLUP HAR","F",5,"15",20,56,24,0,1,8,
"BNCRS1995007",77,"NCRS",1995007,"09/24/95 00:00:00",1995,9,24,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"25",17,28,22,0,7,7,
"BNCRS1995008",77,"NCRS",1995008,"10/09/95 00:00:00",1995,10,9,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"8",43,884,19,0,9,9,
"BNCRS1995009",77,"NCRS",1995009,"09/23/95 00:00:00",1995,9,23,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",41,"93",2,,,0,1,8,
"BNCRS1995010",77,"NCRS",1995010,"09/23/95 00:00:00",1995,9,23,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,,0,1,8,
"BNCRS1995011",77,"NCRS",1995011,"09/23/95 00:00:00",1995,9,23,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",41,"70",0,,,0,1,8,
"BNCRS1995012",77,"NCRS",1995012,"09/19/95 00:00:00",1995,9,19,"SWS15",57.1514,57.2523,16.482,16.8033,0,"MYTI EDU","B",41,"80",0,,,0,10,10,
"BNCRS1995013",77,"NCRS",1995013,"09/19/95 00:00:00",1995,9,19,"SWS15",57.1514,57.2523,16.482,16.8033,0,"FUCU VES","P",51,,0,,23,0,10,10,
"BNCRS1995014",77,"NCRS",1995014,"09/18/95 00:00:00",1995,9,18,"SWS20",57.2697,57.4495,16.4403,16.7338,0,"MACO BAL","B",41,"61",0,,38,0,10,10,
"BNCRS1995015",77,"NCRS",1995015,"11/23/95 00:00:00",1995,11,23,"SW6A",57.181,57.3017,11.5408,11.9013,0,"MYTI EDU","B",43,"30",7,,9,0,12,12,
"BNCRS1995016",77,"NCRS",1995016,"11/08/95 00:00:00",1995,11,8,"SWB16",55.5335,55.8892,12.426,12.71,0,"FUCU VES","P",51,,0,,20,0,13,13,
"BNCRS1995017",77,"NCRS",1995017,"10/24/95 00:00:00",1995,10,24,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,22,0,12,12,
"BNCRS1995018",77,"NCRS",1995018,"01/10/96 00:00:00",1995,1,10,"SW7",58.358,58.5967,11.145,11.2417,0,"MYTI EDU","B",43,"15",8,,16,0,15,18,
"BNCRS1996001",77,"NCRS",1996001,"10/03/96 00:00:00",1996,10,3,"SW1",65.34999999999999,65.58329999999999,22.53,22.8833,0,"CLUP HAR","F",5,"30",15,24,21,0,7,7,
"BNCRS1996002",77,"NCRS",1996002,"10/21/96 00:00:00",1996,10,21,"SW2",60.32,60.5333,18.1,18.1667,0,"CLUP HAR","F",5,"20",21,61,24,0,1,8,
"BNCRS1996003",77,"NCRS",1996003,"10/03/96 00:00:00",1996,10,3,"SW3",58.34,58.5667,18,18,0,"CLUP HAR","F",5,"20",18,35,18,0,3,10,
"BNCRS1996004",77,"NCRS",1996004,"11/04/96 00:00:00",1996,11,4,"SW4",55.55,55.9167,15.5,15.8333,0,"CLUP HAR","F",5,"54",18,34,21,0,6,6,
"BNCRS1996005",77,"NCRS",1996005,"09/19/96 00:00:00",1996,9,19,"SW5",56.45,56.75,18.3,18.5,0,"GADU MOR","F",5,"7",37,548,19,0,9,9,
"BNCRS1996006",77,"NCRS",1996006,"09/20/96 00:00:00",1996,9,20,"SW6",57.12,57.2,11.49,11.8167,0,"GADU MOR","F",5,"12",33,376,17,0,12,12,
"BNCRS1996007",77,"NCRS",1996007,"09/17/96 00:00:00",1996,9,17,"SW6",57.12,57.2,11.49,11.8167,0,"CLUP HAR","F",5,"15",19,48,25,0,12,12,
"BNCRS1996008",77,"NCRS",1996008,"09/19/96 00:00:00",1996,9,19,"SW6",57.12,57.2,11.49,11.8167,0,"MYTI EDU","B",43,"25",7,,7,0,12,12,
"BNCRS1996009",77,"NCRS",1996009,"10/30/96 00:00:00",1996,10,30,"SW7A",58.33,58.55,10.58,10.9667,0,"MYTI EDU","B",43,"20",7,,,0,15,18,
"BNCRS1996010",77,"NCRS",1996010,"10/09/96 00:00:00",1996,10,9,"SW8",63.33,63.55,19.54,19.9,0,"CLUP HAR","F",5,"20",17,36,22,0,7,17,
"BNCRS1996011",77,"NCRS",1996011,"10/18/96 00:00:00",1996,10,18,"SWB16",55.5335,55.8892,12.426,12.71,0,"FUCU VES","P",51,,0,,13,0,13,13,
"BNCRS1996012",77,"NCRS",1996012,"10/25/96 00:00:00",1996,10,25,"SWR25",57.2011,57.3352,12.0445,12.0742,0,"FUCU VES","P",51,,0,,23,0,12,12,
"BNCRS1996013",77,"NCRS",1996013,"10/03/96 00:00:00",1996,10,3,"SWF111",60.302,60.5033,18.22,18.3667,0,"MYTI EDU","B",41,"120",3,,28,0,1,8,
"BNCRS1996014",77,"NCRS",1996014,"10/03/96 00:00:00",1996,10,3,"SWF111",60.302,60.5033,18.22,18.3667,0,"FUCU VES","P",51,,0,,26,0,1,8,
"BNCRS1996015",77,"NCRS",1996015,"09/21/96 00:00:00",1996,9,21,"SWF108",60.226,60.3767,18.24,18.4,0,"MACO BAL","B",41,"331",0,,44,0,1,8,
